SMILES,LogS,MW,LogP,MolMR,HBD,HBA,TPSA,RB,AP,Lipinski_Violations,Target_LogS_Range
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,-1.071982671234376,263.2,-1.2886,54.85900000000001,3,6,110.60000000000001,2,0.3333333333333333,0,True
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,-0.7445233882687968,243.21900000000002,-2.563,55.91880000000002,4,7,130.82999999999998,2,0.35294117647058826,0,False
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,-0.6870274934239999,243.21900000000002,-2.563,55.91880000000002,4,7,130.82999999999998,2,0.35294117647058826,0,False
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,-0.4415999997169294,211.22099999999998,-0.5046000000000002,53.13920000000002,2,5,90.36999999999999,2,0.4,0,False
Nc1ccn([C@H]2CS[C@@H](CO)O2)c(=O)n1,-1.3033815407677751,229.261,-0.5941000000000001,56.36320000000001,2,6,90.36999999999999,2,0.4,0,True
Nc1ccnc(N)n1,0.8824130833490268,110.12000000000002,-0.35900000000000015,30.8568,2,4,77.82,0,0.75,0,False
Nc1ccncc1,-0.0530230740107258,94.11699999999999,0.6638000000000001,28.6494,1,2,38.91,0,0.8571428571428571,0,False
Nc1cnc2c(N)nc(N)nc2n1,-2.902039570805789,177.171,-0.8335999999999999,48.36519999999999,3,7,129.62,0,0.7692307692307693,0,True
Nc1cnc2c(N)ncnc2n1,-2.908903098199369,162.156,-0.4158000000000004,43.952799999999996,2,6,103.6,0,0.8333333333333334,0,True
Nc1cnc2cncnc2n1,-2.3120177735523373,147.141,0.0020000000000000573,39.540400000000005,1,5,77.58,0,0.9090909090909091,0,True
Nc1cnc2ncnc(N)c2n1,-3.5900668766687054,162.15599999999998,-0.4157999999999999,43.952799999999996,2,6,103.6,0,0.8333333333333334,0,True
Nc1cnc2ncncc2n1,-2.3421297186793364,147.141,0.0020000000000000573,39.540400000000005,1,5,77.58,0,0.9090909090909091,0,True
Nc1cnn(-c2ccccc2)c(=O)c1Br,-3.123782159408358,266.09799999999996,1.5772000000000002,61.94640000000001,1,3,60.91,1,0.8,0,True
Nc1cnn(-c2ccccc2)c(=O)c1Cl,-2.800642010889104,221.647,1.4681,59.25640000000001,1,3,60.91,1,0.8,0,True
Nc1nc(-c2ccc3ccccc3c2)cs1,-4.85078088734462,226.304,3.5455000000000014,69.46840000000003,1,3,38.91,1,0.9375,0,True
Nc1nc(=O)[n-]c2nccnc12,-3.359,162.132,-1.0756000000000001,41.33540000000001,1,5,95.86,0,0.8333333333333334,0,True
Nc1nc(=O)c(O)c(N)[nH]1,-1.6978000036198324,142.118,-1.3601,35.3473,4,5,118.01999999999998,0,0.6,0,True
Nc1nc(=O)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(N)[nH]1,-1.4832002959183757,304.259,-3.886999999999996,68.07770000000001,7,10,197.17,3,0.2857142857142857,1,True
Nc1nc(=O)c2[n-]c(=O)c(=O)[nH]c2[nH]1,-5.1655,194.13,-2.4890000000000003,46.98679999999999,3,5,135.79999999999998,0,0.7142857142857143,0,False
Nc1nc(=O)c2[n-]c(=O)cnc2[nH]1,-3.855,178.131,-1.7823,44.16109999999999,2,5,115.83000000000001,0,0.7692307692307693,0,True
Nc1nc(=O)c2[nH]c(=O)c(=O)[nH]c2[nH]1,-5.165579296318468,195.138,-2.1181000000000005,48.017499999999984,4,5,137.48999999999998,0,0.7142857142857143,0,False
Nc1nc(=O)c2[nH]c(=O)cnc2[nH]1,-3.856996438960263,179.139,-1.4114000000000002,45.191799999999986,3,5,117.52000000000001,0,0.7692307692307693,0,True
Nc1nc(=O)c2[nH]nnc2[nH]1,-1.014860416694346,152.11700000000002,-1.3766000000000003,36.71679999999999,3,5,113.34,0,0.8181818181818182,0,True
Nc1nc(=O)c2c(CCc3ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc3)c[nH]c2[nH]1,0.211374,425.4010000000001,-2.0029999999999974,105.479,4,8,196.92,9,0.4838709677419355,0,False
Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,-5.441291429466834,441.40400000000017,-0.04479999999999945,111.89460000000004,6,9,213.27999999999994,9,0.5,1,False
Nc1nc(=O)c2ncc(=O)[n-]c2[nH]1,-4.554,178.131,-1.7823,44.16109999999999,2,5,115.82999999999998,0,0.7692307692307693,0,True
Nc1nc(=O)c2ncc(=O)[nH]c2[nH]1,-4.552073344203521,179.139,-1.4114000000000002,45.191799999999986,3,5,117.51999999999998,0,0.7692307692307693,0,True
Nc1nc(=O)c2ncn(C3C=CC(CO)C3)c2[nH]1,-2.3000000291390887,247.258,-0.18870000000000048,65.93090000000001,3,5,109.82000000000002,2,0.5,0,True
Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,-1.852267445624176,253.26199999999997,-1.3073,64.83970000000002,4,6,130.05,5,0.5,0,True
Nc1nc(=O)c2ncn(COC(CO)CO)c2[nH]1,-1.7702253146932296,255.23399999999998,-1.970899999999999,61.60570000000001,4,7,139.28000000000003,5,0.5,0,True
Nc1nc(=O)c2ncn(COCCO)c2[nH]1,-2.143581206336345,225.20799999999997,-1.3318000000000003,55.59890000000001,3,6,119.05000000000001,4,0.5625,0,True
Nc1nc(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,-2.577099404480263,283.244,-2.6866999999999996,65.57050000000001,5,8,159.51000000000002,2,0.45,0,True
Nc1nc(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1,-0.9476317086626634,443.20200000000006,-2.4527000000000005,87.3911,7,11,252.56999999999994,6,0.32142857142857145,2,False
Nc1nc(=O)c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O3)c2[nH]1,-1.8902716186662487,427.2030000000001,-1.4235000000000002,86.0013,6,10,232.33999999999995,6,0.3333333333333333,1,True
Nc1nc(=O)n(-c2ccccc2)[nH]1,-2.467999986860485,176.179,0.14279999999999965,48.597100000000005,2,3,76.69999999999999,1,0.8461538461538461,0,True
Nc1nc(=O)nc(N)[nH]1,-3.229147988357856,127.107,-1.6707,31.477500000000003,3,5,110.68,0,0.6666666666666666,0,True
Nc1nc(C(CCC(=O)O)C(=O)N=C2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,-3.764471553092451,410.4330000000001,0.5249,97.39,3,8,163.25,6,0.18518518518518517,0,True
Nc1nc(C(F)(F)F)c2[nH]cnc2n1,-3.134303940083929,203.12700000000004,0.9539,41.0981,2,4,80.48,0,0.6428571428571429,0,True
Nc1nc(CC(=O)O)cs1,-1.9816703907429405,158.18199999999996,0.35240000000000005,37.866200000000006,2,4,76.21,2,0.5,0,True
Nc1nc(Cl)c2[nH]cnc2n1,-1.9989001100146648,169.57500000000002,0.5884999999999998,41.1061,2,4,80.48,0,0.8181818181818182,0,True
Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,-1.793107339467523,303.681,-0.34940000000000027,66.644,3,7,119.31000000000002,2,0.45,0,True
Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-1.4795609208517844,301.69,-1.3266000000000007,67.7548,4,8,139.54000000000002,2,0.45,0,True
Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,-1.6531213193379803,285.69100000000003,-0.29740000000000044,66.36500000000001,3,7,119.31000000000002,2,0.47368421052631576,0,True
Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,-2.089790987765424,365.21400000000006,-1.7239000000000007,73.6131,5,9,186.07,4,0.375,0,True
Nc1nc(N)[nH+]c(NC2CC2)n1,-1.179,167.19599999999997,-0.9706000000000008,44.0572,3,5,103.99,2,0.5,0,True
Nc1nc(N)c(N=O)c(N)n1,-3.844663962534938,154.13299999999998,-0.3789000000000002,40.72419999999999,3,7,133.26999999999998,1,0.5454545454545454,0,True
Nc1nc(N)c2[nH]c(N)nc2n1,-1.5198043237646113,165.16,-0.9005000000000005,44.920899999999975,4,6,132.51999999999998,0,0.75,0,True
Nc1nc(N)c2[nH]cnc2n1,-1.7999339090274271,150.145,-0.4827000000000006,40.508499999999984,3,5,106.5,0,0.8181818181818182,0,True
Nc1nc(N)c2ccccc2n1,-1.2241503954945625,160.17999999999998,0.7942,48.36280000000001,2,4,77.82,0,0.8333333333333334,0,True
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,-2.166745762573578,440.42000000000024,0.24409999999999987,113.48130000000003,6,10,219.32999999999993,9,0.5,1,True
Nc1nc(N)c2nc(N)c(N)nc2n1,-3.397940008672037,192.186,-1.2514000000000007,52.77759999999998,4,8,155.64,0,0.7142857142857143,0,True
Nc1nc(N)c2nccnc2n1,-2.690052533521207,162.15599999999998,-0.4158000000000004,43.952799999999996,2,6,103.6,0,0.8333333333333334,0,True
Nc1nc(N)nc(-c2ccccc2)n1,-2.494168578525912,187.20600000000002,0.7030000000000001,54.08780000000001,2,5,90.71,1,0.8571428571428571,0,True
Nc1nc(N)nc(Cl)n1,-2.384860932428737,145.553,-0.31060000000000015,33.6618,2,5,90.71,0,0.6666666666666666,0,True
Nc1nc(N)nc(NC2CC2)n1,-1.1100741150565012,166.188,-0.3897000000000006,45.2965,3,6,102.74,2,0.5,0,True
Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1,-2.374095172128823,286.33900000000006,1.0922999999999998,79.74990000000001,3,6,101.88,4,0.42857142857142855,0,True
Nc1nc2[n-]cc(CNc3ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc3)nc-2c(=O)n1,-5.441,438.3800000000002,-3.133499999999998,104.72230000000002,3,11,217.24999999999994,9,0.5,1,False
Nc1nc2[nH]cnc2c(N)[nH+]1,-1.8,151.153,-1.0636000000000003,39.26919999999999,3,4,107.75,0,0.8181818181818182,0,True
Nc1nc2c(O)cccc2s1,-1.9196004046328223,166.20499999999996,1.5840999999999996,45.69720000000002,2,4,59.14,0,0.8181818181818182,0,True
Nc1nc2ccc(OC(F)(F)F)cc2s1,-3.772113295386327,234.20199999999994,2.7771,50.7154,1,4,48.14,1,0.6,0,True
Nc1nc2cncnc2[nH]1,-2.422374246524956,135.13,-0.06490000000000012,36.0961,2,4,80.47999999999999,0,0.9,0,True
Nc1nc2ncnc(N)c2nc1N,-3.344861565188618,177.171,-0.8335999999999999,48.36519999999998,3,7,129.62,0,0.7692307692307693,0,True
Nc1nc[nH]n1,0.5220515629921558,84.082,-0.6131000000000002,20.795100000000005,2,3,67.59,0,0.8333333333333334,0,False
Nc1ncc2[nH]cnc2n1,-1.2101067787753614,135.13,-0.06490000000000012,36.0961,2,4,80.48,0,0.9,0,True
Nc1ncc2nccnc2n1,-2.29790772459628,147.141,0.0019999999999998352,39.540400000000005,1,5,77.58,0,0.9090909090909091,0,True
Nc1ncc2ncn(CCC(CO)CO)c2n1,-0.2999999996770197,237.26299999999998,-0.6006000000000002,62.014000000000024,3,6,110.08,5,0.5294117647058824,0,False
Nc1ncc2ncn(CCC3COC(=O)OC3)c2n1,-1.429999998944668,263.25699999999995,0.5815999999999999,65.14240000000002,1,7,105.15,3,0.47368421052631576,0,True
Nc1ncc2ncn(COCCO)c2n1,-1.0775423149417749,209.20899999999997,-0.6251000000000002,52.77320000000001,2,6,99.08,4,0.6,0,True
Nc1ncccc1O,-0.3462374509611026,110.11599999999997,0.3694,30.3142,2,3,59.14,0,0.75,0,False
Nc1nccnc1C(=O)O,-1.7631595939313642,139.114,-0.24300000000000038,33.40369999999999,2,4,89.10000000000001,1,0.6,0,True
Nc1nccs1,-0.3600630753262062,100.14599999999999,0.7253000000000001,26.5264,1,3,38.91,0,0.8333333333333334,0,False
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,-1.688788095138941,244.207,-3.1679999999999997,53.71380000000001,4,8,143.72000000000003,2,0.35294117647058826,0,True
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,-1.6179681808518205,228.20799999999997,-2.1388,52.32400000000001,3,7,123.49,2,0.375,0,True
Nc1ncnc2[nH]cnc12,-2.1179145319474983,135.13,-0.0648999999999999,36.0961,2,4,80.48,0,0.9,0,True
Nc1ncnc2c1[n+]([O-])cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-4.610833915635467,283.244,-2.7415999999999987,63.909800000000025,4,8,153.58999999999997,2,0.45,0,True
Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O,-1.95,266.25699999999995,-1.3750000000000007,64.94980000000002,4,7,126.65,2,0.47368421052631576,0,True
Nc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-1.9496298346753893,266.25699999999995,-1.3750000000000007,64.94980000000002,4,7,126.65,2,0.47368421052631576,0,True
Nc1ncnc2c1ncn2C1OC(CO)C(OP(=O)([O-])[O-])C1O,-2.842,345.2080000000001,-3.1269999999999993,69.21750000000002,3,11,191.73000000000002,4,0.391304347826087,1,True
Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])O)C(O)C1O,0.325019,425.18700000000007,-3.0099999999999993,80.12780000000002,4,13,238.25999999999996,6,0.3333333333333333,1,False
Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)C(OC(=O)c2ccc(C(=O)c3ccccc3)cc2)C1O,0.63389,712.3740000000003,-0.4292999999999993,148.33249999999978,3,18,310.76,12,0.44680851063829785,2,False
Nc1ncnc2c1ncn2Cc1ccccc1,-2.709221711802002,225.255,1.4567999999999999,65.27940000000002,1,4,69.62,2,0.8823529411764706,0,True
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,-1.2807815530708773,267.245,-1.9800000000000006,62.744800000000026,4,8,139.54000000000002,2,0.47368421052631576,0,True
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-1.7296802514163263,267.245,-1.9800000000000006,62.744800000000026,4,8,139.54000000000002,2,0.47368421052631576,0,True
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,-1.7679513011386336,347.224,-1.8630000000000009,73.6551,5,9,186.07,4,0.391304347826087,0,True
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O,0.1578875933072729,427.20300000000003,-1.7460000000000009,84.56540000000001,6,10,232.59999999999997,6,0.3333333333333333,1,False
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,0.2947994921338086,507.1820000000001,-1.629000000000001,95.4757,7,13,279.13,8,0.2903225806451613,3,False
Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1,-1.3715240971382523,235.24699999999996,0.07839999999999986,59.965200000000024,2,6,99.08000000000001,2,0.5294117647058824,0,True
Nc1ncnc2c1ncn2[C@]1(CO)O[C@H](CO)[C@@H](O)[C@H]1O,-1.5701000042738404,297.27099999999996,-2.8334999999999995,68.76760000000002,5,9,159.77,3,0.42857142857142855,0,True
Nc1ncnc2nccnc12,-2.309798424851582,147.14099999999996,0.0020000000000000573,39.540400000000005,1,5,77.58,0,0.9090909090909091,0,True
Nc1nn[nH]n1,-0.8363547488016028,85.07,-1.2181000000000004,18.590100000000003,2,4,80.48,0,0.8333333333333334,0,False
Nc1nnc(-c2ccc(O)cc2)o1,-0.7700000006295457,177.16299999999998,1.0243999999999998,45.811200000000014,2,5,85.17,1,0.8461538461538461,0,False
Nn1cnnc1,0.9837819854872984,84.082,-1.0081000000000004,20.1724,1,3,56.730000000000004,0,0.8333333333333334,0,False
O/N=C1/C=CCCC1,-0.7034633426354912,111.144,1.5567,32.21249999999999,1,2,32.59,0,0.0,0,False
O/N=C1\C=CCCC1,-0.9667023891935532,111.144,1.5567,32.21249999999999,1,2,32.59,0,0.0,0,False
O/N=C1\CCCC2=C1C1CCC2C1=C(Cl)Cl,-5.2076083105017466,258.14799999999997,4.026100000000002,65.04450000000001,1,2,32.59,0,0.0,0,False
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,-3.4596705252091264,285.343,2.997200000000001,81.17000000000004,0,3,38.77,3,0.2857142857142857,0,True
O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,-0.9473123226755944,354.31100000000004,-0.6459000000000001,82.51880000000001,6,8,164.75,4,0.24,1,False
O=C(/C=C/c1ccc2c(c1)OCO2)N(c1ccccc1)c1ccccc1,-6.442492798094342,343.38200000000006,4.793400000000004,101.62900000000003,0,3,38.77,4,0.6923076923076923,0,False
O=C(/C=C/c1ccccc1)OCCc1ccccc1,-5.684029654543083,252.313,3.4857000000000022,76.58100000000005,0,2,26.3,5,0.631578947368421,0,False
O=C(/C=C/c1ccccc1)OCc1ccccc1,-4.82102305270683,238.286,3.443200000000002,71.71400000000004,0,2,26.3,4,0.6666666666666666,0,True
O=C(/C=C\C=C/c1ccc2c(c1)OCO2)N1CCCCC1,-3.4596705252091264,285.343,2.997200000000001,81.17000000000004,0,3,38.77,3,0.2857142857142857,0,True
O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,-1.34568047263046,443.311,3.386700000000001,94.5894,2,6,97.62,5,0.5483870967741935,0,True
O=C(C(=O)c1cc([N+](=O)[O-])ccc1O)c1cc([N+](=O)[O-])ccc1O,-3.5214335044061564,332.2240000000001,1.9797999999999996,78.1834,2,8,160.88,5,0.5,0,True
O=C(C(Br)Br)C(Br)(Br)Br,-6.655607726314889,452.55999999999995,3.5099,56.161,0,1,17.07,1,0.0,0,False
O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,-1.179797922909938,264.75,3.2958999999999996,45.587,0,1,17.07,0,0.0,0,True
O=C(C(Cl)Cl)N(CCO)Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,-5.124360062995832,399.2300000000001,3.511700000000002,97.6092,1,5,92.91000000000001,8,0.46153846153846156,0,False
O=C(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,-1.499743430597484,316.04099999999994,3.586,31.958000000000002,0,1,17.07,2,0.0,0,True
O=C(C(O)C(O)CO)C(O)C(O)CO,-0.3225999995812033,210.18200000000002,-4.0163,43.20580000000002,6,7,138.45000000000002,6,0.0,1,False
O=C(C(O)CO)C(O)C(O)CO,0.3200000000303402,180.156,-3.3772000000000006,37.199,5,6,118.22000000000001,5,0.0,0,False
O=C(C(O)CO)C(O)C(O)COC1OC(CO)C(O)C(O)C1O,0.4656,342.297,-5.552999999999993,69.83240000000004,8,11,197.36999999999998,8,0.0,2,False
O=C(C(O)CO)C(O)CO,0.5233702412847554,150.13,-2.7381000000000006,31.19219999999999,4,5,97.99000000000001,4,0.0,0,False
O=C(C(O)CO)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,0.0524999999999999,342.2970000000001,-5.552999999999993,69.83240000000004,8,11,197.36999999999998,8,0.0,2,False
O=C(C(O)CO)[C@H](O)[C@H](O)CO,0.6397738153693563,180.156,-3.3772000000000006,37.199,5,6,118.22000000000001,5,0.0,0,False
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,-2.892669258993341,312.41300000000007,2.5349000000000004,87.75500000000005,0,2,40.620000000000005,1,0.2608695652173913,0,True
O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,-0.947109962040102,354.31100000000004,-0.6459000000000001,82.51880000000001,6,8,164.75,4,0.24,1,False
O=C(C=Cc1ccccc1)OCC=Cc1ccccc1,-4.928117992693875,264.324,3.956400000000003,81.91100000000004,0,2,26.3,5,0.6,0,True
O=C(C=Cc1ccccc1)OCc1ccccc1,-4.82102305270683,238.286,3.443200000000002,71.71400000000004,0,2,26.3,4,0.6666666666666666,0,True
O=C(CBr)Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl,-6.889410289700751,387.0600000000002,4.557800000000002,88.76020000000001,1,2,46.17,4,0.5714285714285714,0,False
O=C(CBr)Nc1ccc(Cl)cc1C(=O)c1ccccc1F,-5.571865205971212,370.60500000000013,4.043500000000002,83.70820000000002,1,2,46.17,4,0.5714285714285714,0,False
O=C(CC(=O)c1ccccc1)c1ccccc1,-5.657577319177793,224.25900000000001,3.1423000000000014,66.16200000000003,0,2,34.14,4,0.7058823529411765,0,False
O=C(CC(CP1(=O)Oc2ccccc2-c2ccccc21)C(=O)OCCO)OCCO,-4.462180904926726,434.3810000000003,1.7266999999999997,108.81010000000005,2,8,119.36000000000001,9,0.4,0,True
O=C(CC(O)(CC(=O)[O][K])C(=O)[O][K])[O][K],0.2962,306.393,-2.6222000000000003,49.72180000000001,1,7,99.13,5,0.0,0,False
O=C(CC(O)C(O)CO)NNc1ccccc1,-0.0797,240.25900000000004,-0.7661,61.923800000000035,5,5,101.82000000000001,6,0.35294117647058826,0,False
O=C(CCBr)N1CCN(C(=O)CCBr)CC1,-2.2012727211136176,356.058,1.2272,69.98200000000003,0,2,40.620000000000005,4,0.0,0,True
O=C(CCC(=O)[O][Na])[O][Na],0.0914,162.052,-0.9800000000000002,32.925999999999995,0,4,52.60000000000001,3,0.0,0,False
O=C(CCCCC(=O)NCCO)NCCO,0.4121197164801765,232.27999999999997,-1.2361999999999984,58.659000000000034,4,4,98.66000000000001,9,0.0,0,False
O=C(CCCCCCC(O)=NO)Nc1ccccc1,-3.567030709125594,264.32500000000005,3.311400000000001,74.62400000000004,3,3,81.92,8,0.3157894736842105,0,True
O=C(CCCCl)c1ccc(F)cc1,-2.989562124069322,200.64000000000001,3.027400000000001,50.68450000000002,0,1,17.07,4,0.46153846153846156,0,True
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,-3.585927946348107,379.4350000000002,3.6784000000000026,107.85320000000003,1,3,58.1,6,0.5357142857142857,0,True
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,-3.669586226650809,420.3220000000002,4.5347000000000035,103.67730000000005,1,3,40.540000000000006,6,0.46153846153846156,0,True
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,-4.429457060118103,375.87100000000015,4.425600000000004,100.98730000000005,1,3,40.540000000000006,6,0.46153846153846156,0,True
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccccc1,-3.349692476868064,357.88100000000014,4.286500000000004,101.02930000000003,1,3,40.540000000000006,6,0.48,0,True
O=C(CCCN1CCC(O)(c2ccc(F)cc2)CC1)c1ccc(F)cc1,-2.830000113973617,359.4160000000001,3.9113000000000033,95.93530000000004,1,3,40.540000000000006,6,0.46153846153846156,0,True
O=C(CCCN1CCC(O)(c2ccc(F)cc2)CC1)c1ccccc1,-4.357535479757878,341.4260000000001,3.7722000000000033,95.97730000000004,1,3,40.540000000000006,6,0.48,0,True
O=C(CCCN1CCC(O)(c2ccccc2)CC1)c1ccccc1,-4.062482107982653,323.43600000000004,3.6331000000000024,96.01930000000006,1,3,40.540000000000006,6,0.5,0,True
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,-4.280668713016273,381.4510000000002,3.7687000000000026,107.23420000000004,1,3,58.1,6,0.5357142857142857,0,True
O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,-3.818165810944616,327.403,3.0058000000000016,92.85450000000004,0,4,36.440000000000005,6,0.5,0,True
O=C(CCC[NH+]1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,-4.43,376.8790000000002,3.0085000000000024,100.11100000000005,2,2,41.74,6,0.46153846153846156,0,True
O=C(CCC[NH+]1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,0.527688,410.43100000000015,3.3739000000000026,100.10300000000004,2,2,41.74,6,0.41379310344827586,0,False
O=C(CCC[NH+]1CCC(O)(c2ccccc2)CC1)c1ccc(F)cc1,-2.871,342.4340000000001,2.355100000000001,95.10100000000004,2,2,41.74,6,0.48,0,True
O=C(CCC[NH+]1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,-4.28,382.4590000000002,2.3516000000000004,106.35790000000004,2,2,59.300000000000004,6,0.5357142857142857,0,True
O=C(CCCl)NCc1ccccc1,-3.2958494831602008,197.66500000000002,1.9317,53.62570000000003,1,1,29.1,4,0.46153846153846156,0,True
O=C(CCCl)OCCCCCl,-2.4069111829141137,199.07699999999997,2.1775,46.25000000000003,0,2,26.3,6,0.0,0,True
O=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,-5.123205023799299,488.67100000000033,1.4251999999999998,120.14900000000003,4,12,105.20000000000002,16,0.0,1,False
O=C(CCS)OCCOC(=O)CCS,-1.829385798175258,238.32999999999996,0.7125999999999999,58.85800000000003,2,6,52.6,7,0.0,0,True
O=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,-2.5138376904356208,525.6270000000003,-1.2389999999999988,127.50900000000003,3,12,144.9,15,0.18181818181818182,2,True
O=C(CCc1ccc(O)cc1)Nc1ccccc1C(=O)O,-3.4507785151883983,285.29900000000004,2.6616999999999997,78.45880000000002,3,3,86.63000000000001,5,0.5714285714285714,0,True
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,-3.348721986001856,274.272,2.324500000000001,72.19470000000001,4,5,97.99000000000001,4,0.6,0,True
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-2.6398977645184467,436.4130000000001,-0.2024000000000002,104.92510000000003,7,10,177.14,7,0.3870967741935484,1,True
O=C(CCl)NC(=O)CCl,-2.230411671524255,169.995,0.10680000000000006,34.5897,1,2,46.17,2,0.0,0,True
O=C(CCl)Nc1ccccc1,-1.8297382846050425,169.61100000000002,1.8639,45.79170000000002,1,1,29.1,2,0.5454545454545454,0,True
O=C(CNCP(=O)([O-])O)[O][Na],0.7188,190.04700000000003,-2.294099999999999,34.541000000000004,2,5,98.69000000000001,4,0.0,0,False
O=C(CO)CO,-0.4891179418282901,90.078,-1.4599000000000002,19.1786,2,3,57.53,2,0.0,0,False
O=C(CO)Nc1ccccc1,-0.4470574888689999,151.165,0.6174000000000002,42.15750000000002,2,2,49.33,2,0.5454545454545454,0,False
O=C(CO)[C@@H](O)[C@@H](O)CO,0.3905588815363638,150.12999999999997,-2.7381000000000006,31.19219999999999,4,5,97.99000000000001,4,0.0,0,False
O=C(CO)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,-0.3226002077038125,210.182,-4.0163,43.20580000000002,6,7,138.45000000000002,6,0.0,1,False
O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)CO,0.6099932319517347,180.15599999999998,-3.3772000000000006,37.199,5,6,118.22000000000001,5,0.0,0,False
